Runs continuously. Clunky but so what?
Press [CTRL+C] to stop..
Hello World - WLC client scan
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 10:39,192.168.193.90,46,725,771
12-11-15 10:39,192.168.193.91,163,1325,1488
12-11-15 10:39,192.168.193.92,197,1422,1619
12-11-15 10:39,192.168.193.93,349,1640,1989
12-11-15 10:39,All,755,5112,5867
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 10:54,192.168.193.90,44,768,812
12-11-15 10:54,192.168.193.91,157,1450,1607
12-11-15 10:54,192.168.193.92,223,1340,1563
12-11-15 10:54,192.168.193.93,367,1511,1878
12-11-15 10:54,All,791,5069,5860
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 11:09,192.168.193.90,48,870,918
12-11-15 11:09,192.168.193.91,161,1525,1686
12-11-15 11:09,192.168.193.92,228,1389,1617
12-11-15 11:09,192.168.193.93,375,1548,1923
12-11-15 11:09,All,812,5332,6144
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 11:24,192.168.193.90,49,842,891
12-11-15 11:24,192.168.193.91,162,1559,1721
12-11-15 11:24,192.168.193.92,216,1475,1691
12-11-15 11:24,192.168.193.93,376,1615,1991
12-11-15 11:24,All,803,5491,6294
